企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
孝昌县供销合作社联合社,12420921421030881F,1982-01-14,N/A,N/A,"34(万元)","针纺织品、日用百货、五金交电、办公用品、农副产品、建材零售。",湖北,孝感,"湖北省孝昌县东洪花大道18号"
孝昌县陡山乡供销合作社,91420921722088921J,1982-01-14,集体所有制,N/A,"34万人民币","针纺织品、日用百货、五金交电、办公用品、农副产品、建材零售。",湖北,孝感,"孝昌县陡山街"
中国建筑材料中南公司楚园饭店,914200001775713194,1982-02-22,N/A,N/A,"141(万)","旅客住宿；会议服务、培训场地租赁；预包装食品销售",湖北,武汉,"武汉市武昌中南二路十号"
武汉市江岸区废旧物资回收公司,91420102177775709X,1982-03-25,N/A,N/A,"585(万元人民币)","废旧物资的收购、加工、销售；调剂和用废钢铁加工、串换的钢材及用废金属加工、串换的有色金属材料的销售；土产日杂、日用百货、针棉织品零售；机械设备拆除；房屋租赁；物业管理。",湖北,武汉,"江岸区球场路模范新村57号"
武汉市江岸区服务经营公司,91420102177781981K,1982-03-25,N/A,N/A,"34.1000(万元人民币)","干洗服务；针纺织品、水暖器材、家用电器、日用百货、机电产品、电线电缆零售兼批发。",湖北,武汉,"江岸区车站路107号"
武汉鸣辰建设集团有限公司,914201021777752749,1982-03-25,N/A,N/A,"31,037.1014(万元人民币)","房屋建筑工程施工总承包壹级",湖北,武汉,"江岸区球场村2号"
武汉市民生商贸有限责任公司,91420103177821242D,1982-03-30,N/A,N/A,"36(万元人民币)","日用百货、服装、文化用品零批兼营；房屋出租。",湖北,武汉,"汉口民权路63号"
武汉市江岸区蔬菜食品水产公司,91420102177764727T,1982-04-01,N/A,N/A,"43.5000(万元人民币)","蔬菜零售兼批发。",湖北,武汉,"江岸区酒宝荡三栋一楼"
武汉市江岸区土产日杂公司,9142010217777903X4,1982-04-14,N/A,N/A,"30(万元人民币)","日用百货、日用杂货、服装、植物管理与保护机械、劳动保护用品零售兼批发。",湖北,武汉,"江岸区建设大道806号"
中国农业银行股份有限公司十堰重庆路支行,914203007905848477,1982-04-18,N/A,N/A,"N/A","办理人民币存款、贷款、结算和代理国家债券、金融债券的发行、兑付业务，代理收付款和保险业务；办理外币存款、外币贷款、外币兑换业务；经中国银行业监督管理机构等监管部门批准的其他业务。",湖北,十堰,"十堰市茅箭区重庆路536号1幢1-1"
武汉市老会宾商务有限责任公司,914201031778303763,1982-06-01,N/A,N/A,"189(万元人民币)","五金、电器批零兼营（国家有专项规定的项目经审批后或凭有效的许可证方可经营）；；中餐类制售（不含凉菜、不含裱花蛋糕、不含生食海产品）；住宿",湖北,武汉,"武汉市江汉区三民路３８号"
咸宁市永安建筑工程公司,91421202181262244A,1982-07-09,N/A,N/A,"800(万元)","房屋维修，水电安装。",湖北,咸宁,"咸安区永安桥头路839号"
宜昌市昌盛建筑装潢工程公司,914205061826137206,1982-12-18,N/A,N/A,"102.7000(万元)","四层以下民用建筑工程施工；预制构件加工、销售；百货、日杂、卷烟及雪茄烟、预包装食品、乳制品、五金交电零售。",湖北,宜昌,"宜昌市夷陵区小溪塔鄢家河村5组"
