企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
珲春市农村信用合作联社文化路分社,91222404559764191T,1989-01-01,N/A,李鹰,"N/A","人民币存款贷款票据贴现国内结算业务人民币储蓄业务代理其他银行的金融业务代理收付款项按规定从事同业拆借代理保险业务经中国银行业监督管理委员会批准的其他业务***（依法须经批准的项目，经相关部门批准后方可开展经营活动）",吉林,延边州,"靖和街"
农安县伏龙泉供销合作社,91220122124315485L,1989-01-01,集体所有制,田景泉,"38万人民币","日用百货、针纺织品、日杂（除烟花爆竹）、五金、电料、化肥（除硝酸铵）、建材(法律、法规和国务院决定禁止的项目，不得经营；许可经营项目凭有效许可证或批准文件经营；一般经营项目可自主选择经营)",吉林,长春,"农安县伏龙泉镇"
长春市油脂化工有限公司,9122010312415946X3,1989-01-01,N/A,刘淑珍,"218.8000(万元人民币)","冷却膏、冷却液、防锈材料、润滑油、润滑脂制造(以上经营项目易燃易爆危险品除外)，机械、铆焊加工（排放污染物许可证有效期至2012-09-15）联络联络",吉林,长春,"宽城区东北亚物流园区"
洮南市畜产废旧公司,912208811259981347,1989-01-01,N/A,徐东阳,"80.1000(万元人民币)","废旧物资收购（依法须经批准的项目，经相关部门批准后方可开展经营活动）",吉林,白城,"吉林省洮南市育英东路86号"
洮南市供销社万宝综合公司,91220881574071246C,1989-01-01,集体所有制,齐文青,"11万人民币","日用杂货、废品购销（不含生产性废旧金属）（依法须经批准的项目，经相关部门批准后方可开展经营活动）",吉林,白城,"吉林省洮南市万宝镇"
农安县新阳供销合作社,91220122124317472Q,1989-01-01,集体所有制,刘清双,"13.7万人民币","化肥（硝酸铵除外）、农药（剧毒品除外）",吉林,长春,"农安县伏龙泉镇新阳街内"
桦甸市八道河子镇建筑工程公司,91220282126910157G,1989-01-06,N/A,孔祥成,"633.7000(万元人民币)","土木工程、市政公用工程（依法须经批准的项目，经相关部门批准后方可开展经营活动）",吉林,吉林,"桦甸市八道河子镇"
梅河口市山城供销公司,91220581126814229L,1989-01-07,N/A,孙厚传,"230(万元人民币)","百货、鞋帽、五金、化肥、农药",吉林,通化,"梅河口市山城镇西街"
吉林市新华彩印厂,91220204605161739F,1989-01-10,个人独资企业,郭佰毅,"50万人民币","出版物印刷、包装装潢印刷、其他印刷品印刷；印刷机修理、复印印刷材料销售。",吉林,吉林,"船营区乐园一区四十号"
中国银行股份有限公司通化东宝丽景支行,91220501795218467U,1989-01-11,N/A,吕宏亮,"N/A","吸收人民币存款；发放短期、中期和长期贷款；办理结算；办理票据业务；代理销售、代理兑付、承销政府债券；买卖政府债券；从事同业拆借；提供信用证服务及担保；代理收付款项及代理保险业务；提供保管箱服务；外汇存款、外汇贷款、外汇汇款、外币兑换；国际结算；外汇票据的承竞和贴现；本外币银行卡的发行、受理和交换清算业务；资信调查、咨询、见证业务；组织或参加银团贷款；贵金属买卖业务。经中国银行业监督管理委员会等监管部门批准的其他业务",吉林,通化,"通化市东昌区新华大街3515号"
辽源市保安服务公司,91220400125151451U,1989-01-13,N/A,李柯,"100(万元人民币)","门卫、巡逻、守护、秩序维护（保安服务许可证批准日期2014年10月20日）（（依法须经批准的项目，经相关部门批准后方可开展经营活动）",吉林,辽源,"市公安局原拘留所院内"
