企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
吉林长春新纪元专利代理有限责任公司,9122010273077696XP,2002-01-01,N/A,N/A,"30(万元人民币)","专利申请代理、专利许可合同、专利文献检索咨询、专利诉讼及有关法律事务代理、专利技术中介、开发、专利新产品试制，商标代理业务。",吉林,长春,"长春市南关区人民大街4848号1单元1102"
通州建总集团有限公司吉林分公司,91220000732569358N,2002-01-04,N/A,N/A,"N/A","为总公司承揽工程项目（依法须经批准的项目，经相关部门批准后方可开展经营活动）",吉林,长春,"长春市宽城区兰家镇蔡家村"
农安县佳加乐购物广场有限责任公司,9122012273077493X5,2002-01-04,N/A,N/A,"1,000(万元人民币)","摊位租赁服务,服装、食品、百货、鞋帽、化妆品、针纺织品、钟表、箱包、金银珠宝零售（依法须经批准的项目，经相关部门批准后方可开展经营活动）",吉林,长春,"农安县农安镇文化街"
长春市英普磁电技术开发有限公司,9122010273077602XG,2002-01-04,N/A,N/A,"200(万元人民币)","磁应用技术开发、磁电产品设计，销售电子产品、计算机及耗材、非标磁电联络联络",吉林,长春,"南关区解放大路810号"
四平市中信氯化胆碱有限公司,912203007325660934,2002-01-04,N/A,N/A,"50(万元人民币)","氯化胆碱、饲料添加剂及化工产品（除危险化学品）零售。",吉林,四平,"四平市铁东区北门街化纤路36号"
长春大众石油化工有限公司,912201017307754143,2002-01-04,N/A,N/A,"50(万元人民币)","经销润滑油、汽车内装饰用品联络",吉林,长春,"绿园区长沈路1632号"
长春市三和长白经贸有限公司,91220101730775158J,2002-01-04,N/A,N/A,"300(万元人民币)","经销涂料、机电产品（不含小汽车）、农产品（除粮食）、建筑、装饰材料、化工产品（不含危险化学品）；室内外装饰联络",吉林,长春,"经济开发区自由大路5188号1702室"
北方妇女儿童出版社图书营销中心(北方妇女儿童出版社小河图书有限公司),91220101726939869L,2002-01-04,N/A,N/A,"60(万元人民币)","书报刊批发（在该许可的有效期内从事经营）、纸张、文化用品销售、激光照排，电子有声读物开发、图书软件开发、版型租赁服务（国家法律法规禁止的不得经营；应经专项审批的项目未获批准之前不得经营）#",吉林,长春,"长春市朝阳区同志街73号1009室(中岚公寓)"
吉林省华通伟业房地产有限公司,91220101732565648D,2002-01-04,N/A,N/A,"10,000(万元人民币)","房地产开发二级；房屋租赁（凭租赁许可证经营）；房屋改造；建筑材料购销；广告业务；场地租赁；以自有资金对相关项目进行投资（不包括证券、期货、信托投资、金融等信息咨询服务；不得从事理财、非法集资、非法吸储、贷款等业务）；企业管理咨询；商务信息咨询（法律、法规和国务院决定禁止的项目不得经营，依法须经批准的项目，经相关部门批准后方可开展经营活动）联络联络",吉林,长春,"南关区亚泰大街3218号"
中国石油天然气股份有限公司吉林白山销售分公司老营加油站,912206017370063004,2002-01-05,N/A,N/A,"N/A","销售：车用乙醇汽油、柴油、润滑油、汽车零配件、汽车换油、烟酒糖茶、日用小百、化肥（依法须经批准的项目，经相关部门批准后方可开展经营活动）",吉林,白山,"白山市六道江镇"
吉林省柳河华林电机有限责任公司,91220524732579863Y,2002-01-06,N/A,N/A,"1,000(万元人民币)","电机制造、机械产品、电子产品、化工产品（危险化学品除外）销售。",吉林,通化,"柳河经济开发区采胜工业园"
吉林凌田汽车有限公司,91220214793600646R,2002-01-08,N/A,N/A,"1,080(万元人民币)","汽车设计、研究、开发及汽车零部件制造（制造由下属分公司实施经营，应单独办理营业执照）。[国家法律、行政法规禁止的不得经营；国家法律、行政法规规定取得许可后方可从事经营的，未取得许可前不得经营]",吉林,吉林,"吉林市深圳街6号高新区火炬大厦20层1号"
