企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
青岛永航物业服务有限公司,913702021635701126,1983-01-01,N/A,张新富,"247(万)","零售：预包装食品、乳制品（不含婴幼儿配方乳粉）；卷烟零售、雪茄烟零售；国内劳务派遣（食品流通许可证,烟草专卖零售许可证,劳务派遣经营许可证 有效期限以许可证为准）。物业管理（凭资质经营）；批发：建筑材料、汽车配件、五金、电工器材、日用百货、化工产品（不含危险品）、机械设备。机械设备租赁，劳务服务（不含中介及对外劳务合作）；【食堂：不含凉菜、不含裱花蛋糕、不含生食海产品；客房；餐饮服务、会议接待、停车场；代售：车船飞机票。零售：日用百货、服装、办公用品、电脑及配件、五金建材、通讯器材",山东,青岛,"青岛市市南区福州南路16号"
青岛床单加工厂,913702031637822540,1983-01-11,股份合作制,戴义成,"837万人民币","市场摊位租赁；开办市场。",山东,青岛,"青岛市市北区敦化路269号"
即墨市运输公司,9137028216394951XG,1983-01-27,N/A,李智强,"2000万元","普通货运；整车修理、总成修理、整车维护、小修、维修救援、专项修理和维修竣工检验；客运站经营（以上范围依据主管部门核发的许可证开展经营活动）；批发零售汽车配件，住宿（限分支机构经营）（依法须经批准的项目，经相关部门批准后方可开展经营活动）",山东,青岛,"青岛即墨市岙兰路1095号"
济南市工程机械经销维修公司,91370105163364431C,1983-03-02,N/A,李圣峰,"108万元","经营各类工程机械整机即配件、维修各类工程机械、机械零部件加工、自有房屋场地租赁、仓储、石材及石材加工；停车管理。",山东,济南,"天桥区北园路229号"
青岛丰盛副食品公司,913702031635661996,1983-03-15,N/A,刘焕亮,"16.9万元","依据食品药品监管部门核发的《食品经营许可证》开展经营活动；经济信息咨询",山东,青岛,"青岛市市北区丰盛路50号"
蓬莱市登州镇东关建筑工程公司,913706841651807599,1983-03-24,N/A,吕志玉,"650万人民币","土木工程建筑、装修装饰服务、水电暖安装、铝合金加工安装(依法须经批准的项目，经相关部门批准后方可开展经营活动)。",山东,烟台,"山东省烟台市蓬莱市登州镇东关村"
德州市燃气总公司,913714001672771678,1983-04-02,N/A,刘炳全,"11,311.8400(万元人民币)","管道天然气、压缩天然气（经营城镇燃气）",山东,德州,"德州市德城区黄河涯镇政府办公楼106室"
青岛永利达商贸有限公司,913702031637406523,1983-04-02,N/A,韩淑贞,"50万元","依据食品药品监管部门核发的《食品经营许可证》开展经营活动；批发零售：日用百货、日用品、针纺织品、五金交电、钢材、木材、电工器材、建筑材料。",山东,青岛,"山东省青岛市市北区延安路165号"
蓬莱市登州镇抹直口建筑公司,913706841651807081,1983-04-10,N/A,葛卫星,"650万人民币","土木工程建筑，水电暖安装(依法须经批准的项目，经相关部门批准后方可开展经营活动)。",山东,烟台,"蓬莱市登州镇抹直口村"
平阴县自来水公司,91370124163527392C,1983-07-02,N/A,秦建明,"1000万元","自来水生产、供应(凭许可证经营)，管道安装、维修。",山东,济南,"平阴县东沟街11号"
莱阳市梨花家具有限责任公司,913706821697709673,1983-07-04,N/A,黄顺魁,"50万人民币","销售家具、沙发、办公用品，房屋租赁。(依法须经批准的项目，经相关部门批准后方可开展经营活动)。",山东,烟台,"山东省莱阳市昌山路152号"
淄博市博山区自来水公司,913703041642806949,1983-07-06,N/A,赵永力,"4094万人民币","生活饮用水销售；房屋租赁*（依法须经批准的项目，经相关部门批准后方可开展经营活动）",山东,淄博,"博山区峨嵋山路24号"
莱阳市福利塑料厂,91370682MA3D1MCT3B,1983-07-12,集体所有制,徐仁清,"4万人民币","塑料制造。(依法须经批准的项目，经相关部门批准后方可开展经营活动)。",山东,烟台,"莱阳市万第镇后万第村"
