企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
贺兰县金贵供销合作社,91640122MA75Y1GG53,1990-01-01,集体所有制,张琳,"92.3万人民币","糕点、糖果、罐头食品、烟、酒、茶叶、其它副食品、纺织品、针织品、百货、日用杂货、五金、交电、化工（不含危险品）、农业生产资料",宁夏,银川,"宁夏回族自治区贺兰县金贵镇"
石嘴山市常安电器开关厂,9164020522810050X4,1990-01-17,股份合作制,张金仓,"31万人民币","低压电器一般元件、建筑材料、五金、金属门窗制品制造、销售；防火门、防盗门的销售及安装*(依法须经批准的项目，经相关部门批准后方可开展经营活动)",宁夏,石嘴山,"宁夏回族自治区惠农区煤炭路西4号"
中卫市东园塑料厂,91640500228341282A,1990-02-28,集体所有制,李磊,"39万人民币","铝塑门窗制作、安装；建材销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",宁夏,中卫,"中卫市沙坡头区文昌镇东园村"
灵武市新华桥供销合作社,91640181MA75Y2EC20,1990-05-22,集体所有制,苏卫东,"31.4万人民币","日用百货、文体用品、针纺织品、干鲜果、生资日杂、五金交电、化工产品",宁夏,银川,"宁夏回族自治区灵武市崇兴镇新华桥信用社对面"
灵武市郝家桥供销合作社,91640181228380927Q,1990-06-07,集体所有制,李志聪,"32万人民币","布匹、针纺织品、毛线、服装、大小百货、鞋帽、文体用品、日杂、化肥、农膜、化工、建材、五金交电.(依法须经批准的项目，经相关部门批准后方可开展经营活动)",宁夏,银川,"宁夏回族自治区灵武市郝家桥乡"
贺兰县洪广供销合作社,91640122MA7705N57R,1990-06-20,集体所有制,张兆孝,"119.5万人民币","糕点、糖果、罐头食品、烟、酒、茶叶、其它副食品、纺织品、百货、日用杂品、五金、交电、化工（不含危险品）、农业生产资料",宁夏,银川,"宁夏回族自治区贺兰县洪广镇"
宁夏供销合作社联合社中宁机械化养鸡场,916405217150201284,1990-07-14,集体所有制,王岳飞,"145万人民币","家禽、畜饲养、销售*(依法须经批准的项目，经相关部门批准后方可开展经营活动)",宁夏,中卫,"中宁县余丁乡1813仓库"
宁夏回族自治区供销合作社鼓楼商场,91640000227681197U,1990-07-27,集体所有制,赵喜,"1850万人民币","日用杂货、针纺织品、百货、五金交电、炊事用具、炊事机械、电脑、办公自动化、租赁业务，手机、电脑配件、网络设备、耗材、数码产品、软件、维修，广告业务设计、制作、代理发布，宁夏电信公司电信业务代办；农副产品、肉、禽、蛋销售；网上贸易代理。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",宁夏,银川,"宁夏回族自治区银川市解放东街83号"
中宁县余丁供销合作社百货门市部,91640521MA75Y1DK9P,1990-07-31,集体分支机构(非法人),陆军,"8.4万人民币","百货、纺织、针织品、调味品、农膜、油漆、烟花爆竹、预包装食品、散装食品、乳制品（含婴幼儿配方乳粉）零售*(依法须经批准的项目，经相关部门批准后方可开展经营活动)",宁夏,中卫,"宁夏回族自治区中宁县余丁乡余丁村"
中宁县鸣沙地区供销合作社照像馆,91640521MA75WXT54E,1990-08-01,集体分支机构(非法人),刘建德,"N/A","摄影服务*(依法须经批准的项目，经相关部门批准后方可开展经营活动)",宁夏,中卫,"宁夏回族自治区中宁县城北街"
